date,COD,avg_inflow,iso_label,iso_score,iso_anomaly,lstm_error,lstm_anomaly,both,only_if,only_lstm,neither
2014-03-27,855.0,3.431,-1,-0.012107793774151387,1,0.015592609655908894,0,0,1,0,0
2014-03-30,830.0,3.516,1,0.08672206038548408,0,0.015564358294608406,0,0,0,0,1
2014-03-31,840.0,3.568,1,0.05620374907070763,0,0.015539671125283214,0,0,0,0,1
2014-04-01,945.0,3.652,1,0.04890901081182458,0,0.017349285688850403,0,0,0,0,1
2014-04-02,920.0,3.444,1,0.07999188097546384,0,0.016771048222354073,0,0,0,0,1
2014-04-03,915.0,3.416,1,0.1025108847877566,0,0.01730863849261537,0,0,0,0,1
2014-04-06,810.0,3.191,1,0.09208038745232833,0,0.01669600044238188,0,0,0,0,1
2014-04-07,780.0,3.592,1,0.09470548216924957,0,0.013819505687086607,0,0,0,0,1
2014-04-08,835.0,3.432,-1,-0.019117227681988203,1,0.019738761842375052,0,0,1,0,0
2014-04-09,730.0,3.38,-1,-0.06845687927692756,1,0.029296741726365958,1,1,0,0,0
2014-04-10,646.0,3.468,-1,-0.07521560238238822,1,0.03248171783334799,1,1,0,0,0
2014-04-13,670.0,3.432,1,0.09610929751494784,0,0.03130863082599739,1,0,0,1,0
2014-04-14,744.0,5.071,1,0.0671275064717643,0,0.03288752958508568,1,0,0,1,0
2014-04-15,715.0,3.621,1,0.10082536129720043,0,0.03259747572018038,1,0,0,1,0
2014-04-16,690.0,3.494,1,0.07636133670095585,0,0.03533962739402833,1,0,0,1,0
2014-04-18,742.0,3.495,1,0.08910869492374363,0,0.02914973799868423,1,0,0,1,0
2014-04-21,740.0,3.483,1,0.048649133374856435,0,0.020719080002209643,0,0,0,0,1
2014-04-22,680.0,3.492,1,0.05015819865974258,0,0.013784327408758198,0,0,0,0,1
2014-04-23,730.0,3.417,1,0.09140912703638582,0,0.01391572979654392,0,0,0,0,1
2014-04-25,740.0,3.575,1,0.08582552362575235,0,0.014445462853507585,0,0,0,0,1
2014-04-27,690.0,3.411,1,0.08640856658909707,0,0.014522247641245573,0,0,0,0,1
2014-04-28,830.0,3.401,1,0.08042908654713327,0,0.015198000001298251,0,0,0,0,1
2014-04-29,814.0,3.376,1,0.01587147633471886,0,0.016038538216560646,0,0,0,0,1
2014-04-30,605.0,3.39,1,0.05847017599089094,0,0.01551879230822678,0,0,0,0,1
2014-05-01,800.0,3.367,1,0.08834274048900081,0,0.012844043200593788,0,0,0,0,1
2014-05-04,714.0,3.322,1,0.08819047883874975,0,0.012634478380596812,0,0,0,0,1
2014-05-05,720.0,3.537,1,0.10309390576350247,0,0.01248392406564505,0,0,0,0,1
2014-05-06,760.0,3.478,1,0.09224880187217743,0,0.01346531596784739,0,0,0,0,1
2014-05-07,770.0,3.339,1,0.0974636103630081,0,0.012749264904721449,0,0,0,0,1
2014-05-08,740.0,3.37,1,0.09486008459215972,0,0.009064105642234296,0,0,0,0,1
2014-05-11,760.0,3.393,1,0.08826661206556419,0,0.008434650028517215,0,0,0,0,1
2014-05-12,870.0,3.435,1,0.1008692769264028,0,0.009002634889169924,0,0,0,0,1
2014-05-13,760.0,4.357,1,0.08979901804461743,0,0.009408546015697686,0,0,0,0,1
2014-05-14,785.0,3.565,1,0.08666495081722697,0,0.011191521752026628,0,0,0,0,1
2014-05-15,900.0,3.48,1,0.09164520555683903,0,0.011736143821067227,0,0,0,0,1
2014-05-18,735.0,3.926,1,0.09126248761182337,0,0.01098121796764366,0,0,0,0,1
2014-05-19,790.0,3.575,1,0.09439198860046183,0,0.011518657631339203,0,0,0,0,1
2014-05-20,880.0,3.621,1,0.11120479208868794,0,0.01083815883763969,0,0,0,0,1
2014-05-21,816.0,3.475,1,0.08906484852073737,0,0.011707622947439836,0,0,0,0,1
2014-05-22,816.0,3.325,1,0.07215736187462612,0,0.011946135481642996,0,0,0,0,1
2014-05-25,710.0,3.098,1,0.07940110273393625,0,0.012157281599008172,0,0,0,0,1
2014-05-26,800.0,3.049,1,0.07905551245588699,0,0.012698987994124462,0,0,0,0,1
2014-05-27,840.0,3.363,1,0.08944375175963348,0,0.012421380478935342,0,0,0,0,1
2014-05-28,785.0,3.424,1,0.1056490773853645,0,0.011928758537180511,0,0,0,0,1
2014-05-29,815.0,3.371,1,0.09497804818032013,0,0.011605287778079395,0,0,0,0,1
2014-06-01,710.0,3.427,-1,-0.0339505157292479,1,0.01253914934000386,0,0,1,0,0
2014-06-02,785.0,3.431,1,0.04898800257153568,0,0.013207037933293692,0,0,0,0,1
2014-06-03,775.0,3.502,1,0.09058238979635375,0,0.012025813311839587,0,0,0,0,1
2014-06-04,667.0,3.52,1,0.03511024780938615,0,0.012715378365959882,0,0,0,0,1
2014-06-05,766.0,3.569,1,0.07900659996741466,0,0.013725310979652326,0,0,0,0,1
2014-06-06,740.0,2.807,1,0.07771117429233199,0,0.013773046007095531,0,0,0,0,1
2014-06-09,700.0,4.139,1,0.058121128090256435,0,0.014458266142691233,0,0,0,0,1
2014-06-10,785.0,3.472,1,0.09943458298461871,0,0.011706858644705226,0,0,0,0,1
2014-06-11,900.0,3.386,1,0.08814549380772646,0,0.008643013780277936,0,0,0,0,1
2014-06-12,870.0,3.726,1,0.07437960851296022,0,0.008374178713122972,0,0,0,0,1
2014-06-15,660.0,3.593,1,0.08895685018939109,0,0.00813202024449205,0,0,0,0,1
2014-06-16,711.0,4.333,1,0.03590640671520612,0,0.00829885958793954,0,0,0,0,1
2014-06-17,764.0,4.521,1,0.0705519922430346,0,0.008507280972909882,0,0,0,0,1
2014-06-18,693.0,3.605,1,0.11584183708304824,0,0.009031153150975553,0,0,0,0,1
2014-06-19,737.0,3.543,1,0.09167268720877675,0,0.011118431923450621,0,0,0,0,1
2014-06-22,750.0,3.42,1,0.060391356001451624,0,0.013034625785259003,0,0,0,0,1
2014-06-23,620.0,3.689,1,0.03383914639429336,0,0.01185156265226916,0,0,0,0,1
2014-06-24,616.0,3.553,1,0.03324038902675347,0,0.013762011347284537,0,0,0,0,1
2014-06-25,1137.0,3.386,1,0.06831998017648028,0,0.014884874295697154,0,0,0,0,1
2014-06-26,720.0,3.306,1,0.04437220610193893,0,0.015590071362576821,0,0,0,0,1
2014-06-29,735.0,3.586,-1,-0.030284401028396357,1,0.02396814437060062,1,1,0,0,0
2014-06-30,774.0,3.386,1,0.051421317198044936,0,0.025640692100974197,1,0,0,1,0
2014-07-01,695.0,3.319,1,0.10930237380327668,0,0.023287103004048754,1,0,0,1,0
2014-07-02,735.0,3.606,1,0.11007987415585624,0,0.02269188205673812,1,0,0,1,0
2014-07-03,761.0,3.529,1,0.10020414487222623,0,0.020361605282724553,0,0,0,0,1
2014-07-06,580.0,3.424,1,0.08634519121694001,0,0.0198589146068199,0,0,0,0,1
2014-07-07,734.0,3.283,1,0.08707625475128139,0,0.01643627887416139,0,0,0,0,1
2014-07-08,737.0,3.306,1,0.043434898870058636,0,0.008597693495868506,0,0,0,0,1
2014-07-09,510.0,3.309,1,0.02434933928100802,0,0.009645072894336052,0,0,0,0,1
2014-07-10,500.0,3.331,1,0.05345000100663733,0,0.010129098124277302,0,0,0,0,1
2014-07-13,554.0,3.525,1,0.06846673826062066,0,0.01171600171741473,0,0,0,0,1
2014-07-14,615.0,3.389,1,0.07933377711306272,0,0.010949436206656464,0,0,0,0,1
2014-07-15,600.0,3.403,1,0.08428133168352536,0,0.010629250016808036,0,0,0,0,1
2014-07-16,586.0,3.377,1,0.07889710859238597,0,0.01069411674238666,0,0,0,0,1
2014-07-17,675.0,3.403,1,0.02809210675784035,0,0.011926494249539715,0,0,0,0,1
2014-07-20,745.0,3.343,1,0.08054735484650971,0,0.00955281183252948,0,0,0,0,1
2014-07-21,765.0,3.345,1,0.058416378443587824,0,0.008216650290417562,0,0,0,0,1
2014-07-22,740.0,3.571,1,0.040885296474773514,0,0.009726724942755017,0,0,0,0,1
2014-07-23,840.0,3.46,1,0.09191176880449109,0,0.009604536677625449,0,0,0,0,1
2014-07-24,920.0,3.535,1,0.06902803926446238,0,0.009024344476629184,0,0,0,0,1
2014-07-27,613.0,3.438,1,0.07030422617356796,0,0.009858673606258358,0,0,0,0,1
2014-07-28,650.0,3.44,1,0.08908148168987551,0,0.009555998536541654,0,0,0,0,1
2014-07-29,683.0,3.484,1,0.0968124530203352,0,0.011092313780955985,0,0,0,0,1
2014-07-30,779.0,3.431,1,0.10191278473974197,0,0.012603043623709894,0,0,0,0,1
2014-07-31,746.0,3.492,1,0.033672503967859646,0,0.01175662878972963,0,0,0,0,1
2014-08-03,558.0,3.467,1,0.0666557055950206,0,0.012647176996259163,0,0,0,0,1
2014-08-04,738.0,3.28,1,0.03680800599813444,0,0.01364909288857449,0,0,0,0,1
2014-08-05,706.0,3.175,1,0.08258158598312976,0,0.011853792021742566,0,0,0,0,1
2014-08-06,689.0,3.613,1,0.10081017806352283,0,0.01134428441810592,0,0,0,0,1
2014-08-07,705.0,3.486,1,0.08434434257652429,0,0.010501473961623533,0,0,0,0,1
2014-08-08,737.0,3.347,1,0.10664176677314907,0,0.008655836989150735,0,0,0,0,1
2014-08-10,673.0,3.416,1,0.05280356726154928,0,0.005505552275559196,0,0,0,0,1
2014-08-11,631.0,3.326,1,0.07947045576996181,0,0.00535704465038743,0,0,0,0,1
2014-08-12,780.0,4.007,1,0.06049066802852343,0,0.006178292602712826,0,0,0,0,1
2014-08-13,618.0,4.389,1,0.06304050562508007,0,0.007173085094281477,0,0,0,0,1
2014-08-14,622.0,4.834,1,0.039905612202251084,0,0.008864750960367906,0,0,0,0,1
2014-08-17,734.0,4.076,1,0.08530862331567696,0,0.008161699598027556,0,0,0,0,1
2014-08-18,848.0,3.648,1,0.05009100176366149,0,0.010707898976777543,0,0,0,0,1
2014-08-19,710.0,3.577,1,0.09228438050075927,0,0.010069282476929684,0,0,0,0,1
2014-08-20,957.0,3.687,1,0.09060338171604176,0,0.010629047884740258,0,0,0,0,1
2014-08-21,770.0,3.53,1,0.06504406744261815,0,0.009668553438494987,0,0,0,0,1
2014-08-24,640.0,3.261,1,0.0903933826386889,0,0.007780726663020537,0,0,0,0,1
2014-08-25,661.0,3.574,1,0.03209299280394862,0,0.00847118465435632,0,0,0,0,1
2014-08-26,685.0,3.455,1,0.09403606215305138,0,0.00929863126738722,0,0,0,0,1
2014-08-27,1019.0,3.443,1,0.09843239035724566,0,0.0073744033505557275,0,0,0,0,1
2014-08-28,800.0,3.552,1,0.07395308361944397,0,0.008031234925452314,0,0,0,0,1
2014-08-31,670.0,3.472,1,0.07586587762079688,0,0.009784332891124856,0,0,0,0,1
2014-09-01,775.0,3.357,-1,-0.0030722194966457117,1,0.011873459126462187,0,0,1,0,0
2014-09-02,680.0,3.422,1,0.07562376467762344,0,0.012519020763371394,0,0,0,0,1
2014-09-03,687.0,3.419,1,0.08979486114870033,0,0.010603006523213594,0,0,0,0,1
2014-09-04,825.0,3.528,1,0.09708934105900818,0,0.010054167588520402,0,0,0,0,1
2014-09-07,690.0,3.396,1,0.09145612278407844,0,0.009896113235278031,0,0,0,0,1
2014-09-08,905.0,3.551,1,0.06395715192333179,0,0.011859571540941713,0,0,0,0,1
2014-09-09,1250.0,3.496,-1,-0.02110460366301481,1,0.01655528917901018,0,0,1,0,0
2014-09-10,955.0,3.664,1,0.007031522446330707,0,0.016236732852505206,0,0,0,0,1
2014-09-11,950.0,3.537,1,0.09710105246672424,0,0.015378156462290293,0,0,0,0,1
2014-09-14,660.0,3.828,1,0.06939298049076803,0,0.015437725928709815,0,0,0,0,1
2014-09-15,850.0,4.176,1,0.09135427235634713,0,0.015702687999709388,0,0,0,0,1
2014-09-16,820.0,4.724,1,0.06265628006368135,0,0.015665696938106967,0,0,0,0,1
2014-10-06,940.0,4.355,1,0.06277115189386223,0,0.017958334448304712,0,0,0,0,1
2014-10-07,765.0,4.26,1,0.08401599632639717,0,0.011925970286544985,0,0,0,0,1
2014-10-08,773.0,3.998,1,0.09936767116638157,0,0.010246268049068474,0,0,0,0,1
2014-10-09,775.0,3.674,1,0.0739266793488963,0,0.010817658896174587,0,0,0,0,1
2014-10-12,681.0,3.686,1,0.08775639036922589,0,0.010130233419751508,0,0,0,0,1
2014-10-13,750.0,3.769,1,0.04654492828568574,0,0.010537620242072691,0,0,0,0,1
2014-10-14,650.0,3.605,1,0.10083924306945397,0,0.009983892476841874,0,0,0,0,1
2014-10-15,700.0,3.992,1,0.09026266543671357,0,0.008591007985148719,0,0,0,0,1
2014-10-16,697.0,3.759,1,0.07324672713091596,0,0.008211107255100913,0,0,0,0,1
2014-10-19,710.0,4.062,1,0.09644945131337734,0,0.008120168193758695,0,0,0,0,1
2014-10-20,995.0,3.533,1,0.0955196058003111,0,0.007660838105797029,0,0,0,0,1
2014-10-21,829.0,4.072,1,0.03559919345672685,0,0.010414795162524018,0,0,0,0,1
2014-10-22,845.0,3.915,1,0.06674454965513005,0,0.009469213907298593,0,0,0,0,1
2014-10-23,740.0,3.595,1,0.08335041418943223,0,0.009732909273854753,0,0,0,0,1
2014-10-26,815.0,3.661,1,0.0005741632694619137,0,0.01637142549076068,0,0,0,0,1
2014-10-27,620.0,3.583,1,0.06291223352939646,0,0.016671134489756247,0,0,0,0,1
2014-10-28,735.0,3.59,1,0.08933199172338907,0,0.016283438406650575,0,0,0,0,1
2014-10-29,842.0,3.516,1,0.08856160175617678,0,0.017912296473237093,0,0,0,0,1
2014-10-30,825.0,4.498,1,0.10343679596987132,0,0.016369745777189738,0,0,0,0,1
2014-11-02,655.0,4.414,1,0.09634153912442084,0,0.01651171930594118,0,0,0,0,1
2014-11-04,610.0,3.638,1,0.03702405778451434,0,0.016878935811951986,0,0,0,0,1
2014-11-05,655.0,3.709,1,0.08964900015439281,0,0.010094041598876528,0,0,0,0,1
2014-11-06,740.0,3.809,1,0.07361323164191441,0,0.00975358086709396,0,0,0,0,1
2014-11-09,740.0,3.639,1,0.10066426213249752,0,0.008604817870900219,0,0,0,0,1
2014-11-10,700.0,3.472,1,0.09231222844240639,0,0.008339078650039406,0,0,0,0,1
2014-11-11,730.0,3.475,1,0.08676482697719484,0,0.008414621395065063,0,0,0,0,1
2014-11-12,910.0,4.458,1,0.06521424609021176,0,0.0075005175367439305,0,0,0,0,1
2014-11-13,715.0,3.868,-1,-0.0006192355132699223,1,0.010222264639933401,0,0,1,0,0
2014-11-16,432.0,3.814,1,0.060053659093816825,0,0.010367849720220795,0,0,0,0,1
2014-11-17,670.0,3.75,1,0.05531390839406075,0,0.010801810969242891,0,0,0,0,1
2014-11-18,825.0,3.749,1,0.08914391059328897,0,0.010896274838043575,0,0,0,0,1
2014-11-19,840.0,3.938,1,0.029873693367917342,0,0.013892688232748942,0,0,0,0,1
2014-11-20,700.0,4.17,1,0.08744691194219867,0,0.013615394923667146,0,0,0,0,1
2014-11-23,535.0,3.992,1,0.040037534542647635,0,0.015824118971396073,0,0,0,0,1
2014-11-24,720.0,4.05,1,0.021706868689209846,0,0.014478214259271502,0,0,0,0,1
2014-11-25,600.0,3.889,1,0.08350919704368781,0,0.013820296553300717,0,0,0,0,1
2014-11-26,760.0,3.628,1,0.09590002167532752,0,0.01307222549881524,0,0,0,0,1
2014-11-27,830.0,3.788,1,0.09424583510110457,0,0.013240302803715872,0,0,0,0,1
2014-11-30,694.0,3.852,1,0.04041148548608425,0,0.014051127871521697,0,0,0,0,1
2014-12-01,640.0,3.745,1,0.0733403178628228,0,0.014427434424439405,0,0,0,0,1
2014-12-02,1510.0,3.759,1,0.06553213834444849,0,0.014838835907907919,0,0,0,0,1
2014-12-03,945.0,3.763,-1,-0.09749477417442143,1,0.02158924649507935,0,0,1,0,0
2014-12-04,775.0,3.744,1,0.05586641886597493,0,0.023352398186910928,1,0,0,1,0
2014-12-07,761.0,4.033,1,0.023000742710941824,0,0.024688278705707254,1,0,0,1,0
2014-12-08,680.0,3.52,1,0.07737195349774617,0,0.024030360488653653,1,0,0,1,0
2014-12-09,840.0,2.854,1,0.054293016422742146,0,0.021011386446172214,0,0,0,0,1
2014-12-10,760.0,4.215,1,0.059686522882991255,0,0.020522091252822203,0,0,0,0,1
2014-12-11,885.0,4.326,1,0.08344488416422802,0,0.022280344001717533,1,0,0,1,0
2014-12-14,770.0,3.932,1,0.08936895640247977,0,0.012732650013714068,0,0,0,0,1
2014-12-15,760.0,3.939,1,0.08034560845569799,0,0.011628124952480764,0,0,0,0,1
2014-12-16,1130.0,3.635,1,0.029838990015031874,0,0.011390882992933367,0,0,0,0,1
2014-12-17,1067.0,4.027,1,0.05249446559716142,0,0.011566470985801101,0,0,0,0,1
2014-12-18,920.0,5.121,-1,-0.005783270339102864,1,0.013062953069266149,0,0,1,0,0
2014-12-21,755.0,4.028,1,0.06197940796965212,0,0.013866701624643346,0,0,0,0,1
2014-12-22,810.0,3.735,1,0.04585539077758344,0,0.014030023000251506,0,0,0,0,1
2014-12-23,830.0,3.552,1,0.0814786997019028,0,0.0142727489657497,0,0,0,0,1
2014-12-26,690.0,4.05,1,0.0948947247972452,0,0.013115364120544872,0,0,0,0,1
2014-12-28,680.0,3.744,1,0.04233479131239071,0,0.011533724905888052,0,0,0,0,1
2014-12-29,830.0,3.984,1,0.05046642143098551,0,0.01263078766570262,0,0,0,0,1
2014-12-30,810.0,3.835,1,0.09442557113547378,0,0.010315458683214528,0,0,0,0,1
2015-01-01,940.0,3.793,1,0.10575181267438377,0,0.011459606453547221,0,0,0,0,1
2015-01-04,730.0,4.045,1,0.11348927823421717,0,0.010833184859791347,0,0,0,0,1
2015-01-05,900.0,4.326,1,0.08739137336735753,0,0.0106844115677607,0,0,0,0,1
2015-01-06,930.0,4.487,1,0.07100887369397824,0,0.010878704955974514,0,0,0,0,1
2015-01-07,965.0,4.051,1,0.02035523024277519,0,0.011460533450126684,0,0,0,0,1
2015-01-08,885.0,3.704,1,0.031250160000307836,0,0.010388620134623269,0,0,0,0,1
2015-01-11,750.0,4.3,1,0.07274739089483517,0,0.008772819161918072,0,0,0,0,1
2015-01-12,850.0,4.459,1,0.06583570038649478,0,0.009128492062616832,0,0,0,0,1
2015-01-13,865.0,3.719,-1,-0.012572663548249152,1,0.014110177057559462,0,0,1,0,0
2015-01-14,710.0,3.651,1,0.1030081282971913,0,0.014863038868349365,0,0,0,0,1
2015-01-15,811.0,3.713,1,0.11351073439623738,0,0.015196967919887507,0,0,0,0,1
2015-01-18,810.0,3.402,1,0.09047435527554282,0,0.013939715617367912,0,0,0,0,1
2015-01-19,790.0,3.527,1,0.10056143420917385,0,0.011841748517487002,0,0,0,0,1
2015-01-20,844.0,2.713,1,0.08085975508033649,0,0.011590602442555316,0,0,0,0,1
2015-01-21,945.0,4.108,1,0.07397900766205279,0,0.012571572917618904,0,0,0,0,1
2015-01-22,851.0,5.017,1,0.04239395228966969,0,0.00698735921345031,0,0,0,0,1
2015-01-24,900.0,4.055,1,0.10415653035985378,0,0.005710951846824686,0,0,0,0,1
2015-01-26,680.0,4.2,1,0.11130804580647258,0,0.005181546568131121,0,0,0,0,1
2015-01-27,720.0,3.916,1,0.11528272660585409,0,0.005041145859699711,0,0,0,0,1
2015-01-28,810.0,5.32,1,0.09992218941181708,0,0.005920138559383307,0,0,0,0,1
2015-01-29,875.0,4.579,1,0.07704881151520471,0,0.007163739224405432,0,0,0,0,1
2015-01-31,580.0,3.882,1,0.046694699400670725,0,0.007785237989836392,0,0,0,0,1
2015-02-01,693.0,4.563,1,0.05895515609047497,0,0.008650544649309195,0,0,0,0,1
2015-02-02,760.0,6.509,1,0.08181248566902605,0,0.0096762878169349,0,0,0,0,1
2015-02-03,795.0,6.553,1,0.0677072737217182,0,0.011204860279223447,0,0,0,0,1
2015-02-04,865.0,6.302,1,0.03969686832467062,0,0.012914430332164396,0,0,0,0,1
2015-02-05,905.0,7.9,1,0.04547079854561181,0,0.014759894195435583,0,0,0,0,1
2015-02-08,840.0,4.666,1,0.09194401373507,0,0.0152101918762019,0,0,0,0,1
2015-02-09,767.0,4.533,1,0.08669202690995326,0,0.01557763118188871,0,0,0,0,1
2015-02-10,840.0,4.105,1,0.06655547105088744,0,0.014688651144338438,0,0,0,0,1
2015-02-11,850.0,4.028,1,0.0861378301870257,0,0.014396624042994789,0,0,0,0,1
2015-02-12,740.0,4.672,1,0.10653277336519146,0,0.01378651473176708,0,0,0,0,1
2015-02-14,815.0,3.767,1,0.08057286519151885,0,0.01251229237164746,0,0,0,0,1
2015-02-15,680.0,3.859,1,0.07430656697908034,0,0.011614353820305835,0,0,0,0,1
2015-02-16,890.0,4.117,1,0.07956577791057395,0,0.010862846220336802,0,0,0,0,1
2015-02-17,870.0,3.917,1,0.09623798834273523,0,0.011007102402593652,0,0,0,0,1
2015-02-18,910.0,3.799,1,0.08885779704333074,0,0.011143165674783366,0,0,0,0,1
2015-02-19,750.0,3.801,1,0.08820354782210688,0,0.011408862194429607,0,0,0,0,1
2015-02-22,610.0,4.223,1,0.059254441592214324,0,0.012789563651471757,0,0,0,0,1
2015-02-23,667.0,3.737,1,0.00850122680188825,0,0.01554526014438895,0,0,0,0,1
2015-02-24,790.0,4.257,1,0.11432068221955122,0,0.015873652497584375,0,0,0,0,1
2015-02-25,780.0,4.16,1,0.09470877359541541,0,0.015692915908168577,0,0,0,0,1
2015-02-26,1100.0,3.883,1,0.07368718792049817,0,0.016010073841365786,0,0,0,0,1
2015-03-01,670.0,4.452,1,0.0792449957630158,0,0.016093884492572534,0,0,0,0,1
2015-03-02,610.0,4.032,1,0.07527799242126121,0,0.016794654425046587,0,0,0,0,1
2015-03-03,790.0,4.823,1,0.08460500282140865,0,0.01732188453014736,0,0,0,0,1
2015-03-04,700.0,4.039,1,0.09779260879954083,0,0.011317820578364071,0,0,0,0,1
2015-03-05,830.0,3.895,1,0.09851073776233338,0,0.012110365257504386,0,0,0,0,1
2015-03-06,930.0,3.716,1,0.08515465274119888,0,0.013339245431505003,0,0,0,0,1
2015-03-09,660.0,3.789,1,0.11688863636072233,0,0.013156446397936242,0,0,0,0,1
2015-03-10,1260.0,3.787,1,0.09479414098833477,0,0.011597076542201242,0,0,0,0,1
2015-03-11,750.0,3.61,1,0.0659757616082694,0,0.012622923531881899,0,0,0,0,1
2015-03-12,730.0,3.835,1,0.11314841731245001,0,0.01206669237007634,0,0,0,0,1
2015-03-15,580.0,3.605,1,0.10077023326709506,0,0.01132732275877595,0,0,0,0,1
2015-03-16,720.0,3.717,1,0.056384159987561244,0,0.01335324519852772,0,0,0,0,1
2015-03-17,1282.0,3.532,1,0.041619765539706255,0,0.013176312507515798,0,0,0,0,1
2015-03-18,860.0,3.992,1,0.0239449545445366,0,0.01659866266174549,0,0,0,0,1
2015-03-19,830.0,3.606,1,0.07208420752784944,0,0.01798545051961917,0,0,0,0,1
2015-03-22,760.0,4.495,1,0.07643635358294315,0,0.018187049163763985,0,0,0,0,1
2015-03-23,880.0,4.166,1,0.11081797140550542,0,0.018277052314887594,0,0,0,0,1
2015-03-24,1700.0,3.516,1,0.09638172914410043,0,0.017190719928919868,0,0,0,0,1
2015-03-25,940.0,3.578,1,0.009244157890200111,0,0.02427429496082436,1,0,0,1,0
2015-03-26,1027.0,3.68,1,0.09356818542450202,0,0.023999925793800895,1,0,0,1,0
2015-03-29,760.0,2.972,1,0.06459601270117821,0,0.02053165741311672,0,0,0,0,1
2015-03-30,855.0,4.259,1,0.10381948345220526,0,0.018962520123130263,0,0,0,0,1
2015-03-31,970.0,3.816,1,0.09270494738922042,0,0.01918327154854373,0,0,0,0,1
2015-04-01,1140.0,3.804,1,0.059374646781346685,0,0.020372952794347258,0,0,0,0,1
2015-04-03,740.0,3.687,1,0.06726283018928281,0,0.021677986329946195,0,0,0,0,1
2015-04-06,820.0,3.608,1,0.07424893320897513,0,0.014358081759972061,0,0,0,0,1
2015-04-07,885.0,3.47,1,0.01881037097890914,0,0.015229265046298845,0,0,0,0,1
2015-04-08,865.0,2.679,1,0.09735003243220647,0,0.01500343320653265,0,0,0,0,1
2015-04-09,990.0,4.126,1,0.1118874081319976,0,0.01581083196010185,0,0,0,0,1
2015-04-12,620.0,3.522,1,0.0957574158316804,0,0.01602125418513495,0,0,0,0,1
2015-04-13,950.0,3.635,1,0.0795765756377999,0,0.015123456519093137,0,0,0,0,1
2015-04-14,885.0,3.603,1,0.09776234837958359,0,0.01383709414128438,0,0,0,0,1
2015-04-15,900.0,3.445,1,0.0696914520502197,0,0.01668508717932844,0,0,0,0,1
2015-04-16,960.0,3.901,1,0.0834363304252938,0,0.014108476665683444,0,0,0,0,1
2015-04-19,640.0,4.054,1,0.08913582222529076,0,0.014396492138280965,0,0,0,0,1
2015-04-20,960.0,3.732,1,0.10173551908650891,0,0.01510860065617084,0,0,0,0,1
2015-04-21,790.0,3.37,1,0.09860719904265286,0,0.014851954057122977,0,0,0,0,1
2015-04-22,685.0,6.605,1,0.06836880094355319,0,0.016656431248102985,0,0,0,0,1
2015-04-23,970.0,9.622,-1,-0.003583894699718315,1,0.020956864701679092,0,0,1,0,0
2015-04-26,775.0,4.007,1,0.0577136034382032,0,0.019967859529932335,0,0,0,0,1
2015-04-27,970.0,3.846,1,0.08939633801819025,0,0.01844000987337325,0,0,0,0,1
2015-04-28,735.0,3.144,1,0.07173148461953838,0,0.01812695997125584,0,0,0,0,1
2015-04-29,945.0,5.906,1,0.07902653277032728,0,0.019638192357438126,0,0,0,0,1
2015-04-30,920.0,4.079,1,0.08365257619298844,0,0.01922598459929053,0,0,0,0,1
2015-05-03,735.0,4.465,1,0.08623598552379685,0,0.01932849642563769,0,0,0,0,1
2015-05-04,740.0,5.115,1,0.08585627322832345,0,0.017965904710600385,0,0,0,0,1
2015-05-05,860.0,4.126,1,0.09944922747379947,0,0.017475083902708768,0,0,0,0,1
2015-05-06,920.0,3.874,1,0.1100632360574596,0,0.016976878667747736,0,0,0,0,1
2015-05-07,940.0,3.822,1,0.10837590452123413,0,0.015291517622929551,0,0,0,0,1
2015-05-10,610.0,4.096,1,0.08167740681320057,0,0.015706442767035207,0,0,0,0,1
2015-05-11,745.0,3.935,1,0.10847376689918592,0,0.015361709522651286,0,0,0,0,1
2015-05-12,760.0,4.077,1,0.09468702455799766,0,0.014820460464630647,0,0,0,0,1
2015-05-13,570.0,4.018,1,0.04441370496985986,0,0.014588334038186882,0,0,0,0,1
2015-05-14,650.0,3.711,1,0.07647756576664633,0,0.014495508222766292,0,0,0,0,1
2015-05-17,590.0,5.744,1,0.04796633000556905,0,0.01628245703503284,0,0,0,0,1
2015-05-18,675.0,3.224,1,0.06194722476611603,0,0.0183424285457439,0,0,0,0,1
2015-05-19,750.0,4.919,1,0.10207054049240594,0,0.018187137751089762,0,0,0,0,1
2015-05-20,760.0,3.748,1,0.09792127989112742,0,0.019225976037713626,0,0,0,0,1
2015-05-21,595.0,4.158,1,0.03581404011835021,0,0.01912628710425621,0,0,0,0,1
2015-05-24,765.0,3.961,1,0.08484423233281652,0,0.01827430150098194,0,0,0,0,1
2015-05-25,975.0,3.697,1,0.08706097443963862,0,0.016950483838857035,0,0,0,0,1
2015-05-26,820.0,3.786,1,0.07846772578900096,0,0.016343670976078823,0,0,0,0,1
2015-05-27,700.0,3.979,1,0.10794666058912572,0,0.015753529450210656,0,0,0,0,1
2015-05-28,736.0,4.688,1,0.11695012176608727,0,0.01609343452467273,0,0,0,0,1
2015-05-31,710.0,3.716,1,0.09890458605019409,0,0.016603705627661,0,0,0,0,1
2015-06-01,640.0,3.652,1,0.1020704665074822,0,0.013239623235339967,0,0,0,0,1
2015-06-02,810.0,3.979,1,0.08005579714167388,0,0.01409876945150374,0,0,0,0,1
2015-06-03,730.0,3.633,1,0.11823287554861833,0,0.013114194480689257,0,0,0,0,1
